SMAP_L4_C_mdl_20150504T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015124,Lat-2.8567Lon-54.9589Samp1Line1,2022325184837,-1.6839149,-1.0790592,-2.2094555,-1.4034197,-1.3014065,-1.6061215,-1.4938872,-1.5311488,-1.6889691
SMAP_L4_C_mdl_20150505T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015125,Lat-2.8567Lon-54.9589Samp1Line1,2022325184841,-1.3872851,-0.80176264,-1.8722625,-1.1360238,-1.0100796,-1.30753,-1.173604,-1.1821859,-1.3436531
SMAP_L4_C_mdl_20150506T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015126,Lat-2.8567Lon-54.9589Samp1Line1,2022325184845,-0.78460693,-0.26668388,-1.2011518,-0.5413507,-0.39627337,-0.67189825,-0.5486621,-0.52011,-0.6940239
SMAP_L4_C_mdl_20150507T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015127,Lat-2.8567Lon-54.9589Samp1Line1,2022325184850,-0.10656911,0.25420582,-0.73366314,0.10870134,0.16520362,-0.24386415,0.10576036,0.028677458,-0.3069938
SMAP_L4_C_mdl_20150508T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015128,Lat-2.8567Lon-54.9589Samp1Line1,2022325184854,-0.91155064,-0.5118482,-1.6234447,-0.7328429,-0.72629446,-1.1011604,-0.7959903,-0.9000634,-1.145968
SMAP_L4_C_mdl_20150509T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015129,Lat-2.8567Lon-54.9589Samp1Line1,2022325184859,-0.16543864,-0.17820777,-0.88403076,-0.34444502,-0.40259138,-0.39710075,-0.6350149,-0.5773884,-0.80829227
SMAP_L4_C_mdl_20150510T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015130,Lat-2.8567Lon-54.9589Samp1Line1,2022325184903,0.7138899,0.77932787,0.3357366,0.5878197,0.6654442,0.7138523,0.4379188,0.5866725,0.4468077
SMAP_L4_C_mdl_20150511T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015131,Lat-2.8567Lon-54.9589Samp1Line1,2022325184906,0.05551835,0.07512767,-0.5056449,0.012689162,0.0073129055,0.060066134,-0.08849002,-0.00046771028,-0.18341595
SMAP_L4_C_mdl_20150512T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015132,Lat-2.8567Lon-54.9589Samp1Line1,2022325184910,-0.8330516,-0.84255254,-1.566711,-1.0397322,-1.1382538,-1.0045595,-1.3687156,-1.310119,-1.4141848
SMAP_L4_C_mdl_20150513T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015133,Lat-2.8567Lon-54.9589Samp1Line1,2022325184914,-0.9223421,-0.9151619,-1.6670195,-1.1253022,-1.2102453,-1.0933706,-1.4871733,-1.4021527,-1.5330167
SMAP_L4_C_mdl_20150514T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015134,Lat-2.8567Lon-54.9589Samp1Line1,2022325184918,-0.0076670395,-0.053419527,-0.68503064,-0.19858983,-0.30590355,-0.2895532,-0.53301096,-0.5332393,-0.7594823
SMAP_L4_C_mdl_20150515T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015135,Lat-2.8567Lon-54.9589Samp1Line1,2022325184922,-0.35852346,-0.3205113,-0.89148813,-0.5598018,-0.58621204,-0.45336887,-0.9185138,-0.7922431,-0.8861652
SMAP_L4_C_mdl_20150516T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015136,Lat-2.8567Lon-54.9589Samp1Line1,2022325184926,0.46517953,0.49375364,0.07191894,0.33393106,0.35519817,0.4444722,0.11462536,0.25563702,0.15202615
SMAP_L4_C_mdl_20150517T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015137,Lat-2.8567Lon-54.9589Samp1Line1,2022325184931,0.72742355,0.9608213,0.7850251,0.98551524,1.0386118,1.0679772,0.996856,0.89546853,0.757759
SMAP_L4_C_mdl_20150518T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015138,Lat-2.8567Lon-54.9589Samp1Line1,2022325184937,0.59306866,0.9397308,0.89970255,0.7570644,0.9064947,1.0797653,0.6612238,0.6544942,0.7026753
SMAP_L4_C_mdl_20150519T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015139,Lat-2.8567Lon-54.9589Samp1Line1,2022325184941,0.47009143,0.7365069,0.6073118,0.6539974,0.72542447,0.87820274,0.5798787,0.5080698,0.55375016
SMAP_L4_C_mdl_20150520T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015140,Lat-2.8567Lon-54.9589Samp1Line1,2022325184946,-0.7281571,-0.43537942,-0.6027799,-0.18303008,-0.21754451,0.048443884,-0.09141612,-0.29328403,-0.17250232
SMAP_L4_C_mdl_20150521T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015141,Lat-2.8567Lon-54.9589Samp1Line1,2022325184951,-0.92817235,-0.6333446,-0.8558794,-0.46704823,-0.5396713,-0.28123763,-0.5102442,-0.77804786,-0.6459399
SMAP_L4_C_mdl_20150522T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015142,Lat-2.8567Lon-54.9589Samp1Line1,2022325184955,-0.30098224,0.023555465,-0.21952671,0.10388143,0.15399633,0.31921273,0.10931275,0.014943188,0.06009252
SMAP_L4_C_mdl_20150523T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015143,Lat-2.8567Lon-54.9589Samp1Line1,2022325185000,-1.3605255,-0.9796019,-1.1662571,-0.80463684,-0.8246156,-0.4633872,-0.79725325,-0.99251366,-0.7426881
SMAP_L4_C_mdl_20150524T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015144,Lat-2.8567Lon-54.9589Samp1Line1,2022325185004,1.3320978,1.6086665,1.7192347,1.3447714,1.516831,1.7168157,1.2201109,1.26584,1.3511592
SMAP_L4_C_mdl_20150525T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015145,Lat-2.8567Lon-54.9589Samp1Line1,2022325185009,0.97717744,0.9419056,0.9296073,0.9584921,1.1834297,1.183911,1.038656,1.315955,1.0490087
SMAP_L4_C_mdl_20150526T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015146,Lat-2.8567Lon-54.9589Samp1Line1,2022325185013,1.6876351,1.7854738,1.882373,1.5981333,1.902007,1.9218447,1.6148411,1.9329853,1.7179046
SMAP_L4_C_mdl_20150527T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015147,Lat-2.8567Lon-54.9589Samp1Line1,2022325185019,0.6449164,0.5785535,0.50365233,0.49398285,0.6371175,0.5416102,0.43280417,0.5835407,0.09026929
SMAP_L4_C_mdl_20150528T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015148,Lat-2.8567Lon-54.9589Samp1Line1,2022325185024,-0.055522166,-0.068215616,-0.112493254,-0.02346547,0.26981348,0.3127624,0.09157342,0.4665114,0.1729349
SMAP_L4_C_mdl_20150529T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015149,Lat-2.8567Lon-54.9589Samp1Line1,2022325185029,-0.8796927,-1.0384338,-1.1910576,-1.0361133,-0.8587236,-0.82814497,-1.1216625,-0.8284932,-1.2079002
SMAP_L4_C_mdl_20150530T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015150,Lat-2.8567Lon-54.9589Samp1Line1,2022325185033,-0.39823344,-0.5620719,-0.74161845,-0.564714,-0.41569796,-0.4535257,-0.6609036,-0.40954843,-0.83595896
SMAP_L4_C_mdl_20150531T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015151,Lat-2.8567Lon-54.9589Samp1Line1,2022325185037,-0.712598,-0.8492532,-0.90303004,-0.8081599,-0.6024718,-0.49765825,-0.81828165,-0.48450828,-0.7515312
SMAP_L4_C_mdl_20150601T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015152,Lat-2.8567Lon-54.9589Samp1Line1,2022325185041,1.0736679,1.0278614,1.0519578,0.94924873,1.1302799,1.1255579,0.9068419,1.125771,0.81510425
SMAP_L4_C_mdl_20150602T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015153,Lat-2.8567Lon-54.9589Samp1Line1,2022325185045,-0.8087633,-0.7282869,-0.6926846,-0.5979762,-0.4687445,-0.4177169,-0.70585895,-0.7045105,-0.60860264
SMAP_L4_C_mdl_20150603T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015154,Lat-2.8567Lon-54.9589Samp1Line1,2022325185051,-0.59044397,-0.5228785,-0.54073435,-0.52802557,-0.41249943,-0.4243017,-0.7685192,-0.7837901,-0.74684393
SMAP_L4_C_mdl_20150604T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015155,Lat-2.8567Lon-54.9589Samp1Line1,2022325185056,0.07514793,0.17288081,0.20901525,0.121976756,0.28354174,0.28267083,-0.062269203,-0.0024514871,0.01532793
SMAP_L4_C_mdl_20150605T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015156,Lat-2.8567Lon-54.9589Samp1Line1,2022325185100,0.8018085,0.904044,0.9015664,0.9093921,1.0900846,1.0246029,0.85171396,0.93589395,0.8324551
SMAP_L4_C_mdl_20150606T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015157,Lat-2.8567Lon-54.9589Samp1Line1,2022325185105,0.098359786,0.1825535,0.15242139,0.16206887,0.3133255,0.2668774,0.00948869,0.040877715,0.006476907
SMAP_L4_C_mdl_20150607T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015158,Lat-2.8567Lon-54.9589Samp1Line1,2022325185110,0.5454843,0.7225712,0.8254271,0.6947311,0.9505831,1.0011076,0.66499037,0.82306963,0.8508788
SMAP_L4_C_mdl_20150608T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015159,Lat-2.8567Lon-54.9589Samp1Line1,2022325185115,-0.6043755,-0.54925114,-0.5711001,-0.3752662,-0.25963745,-0.26530945,-0.45909953,-0.4744003,-0.45694077
SMAP_L4_C_mdl_20150609T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015160,Lat-2.8567Lon-54.9589Samp1Line1,2022325185120,-0.7858425,-0.5753725,-0.45535383,-0.6620956,-0.41976303,-0.30014983,-0.8626402,-0.77619684,-0.62655705
SMAP_L4_C_mdl_20150610T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015161,Lat-2.8567Lon-54.9589Samp1Line1,2022325185124,-0.15669522,0.187582,0.09583012,-0.04036573,0.03315483,0.10236692,-0.15954208,-0.21119559,-0.55583787
SMAP_L4_C_mdl_20150611T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015162,Lat-2.8567Lon-54.9589Samp1Line1,2022325185129,1.099416,1.3235369,1.3096586,1.1106038,1.2143605,1.2387263,1.0254942,1.0341573,0.74292237
SMAP_L4_C_mdl_20150612T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015163,Lat-2.8567Lon-54.9589Samp1Line1,2022325185133,0.3312461,0.6363665,0.6487306,0.4296641,0.52805936,0.65801084,0.36108768,0.35645613,0.13506208
SMAP_L4_C_mdl_20150613T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015164,Lat-2.8567Lon-54.9589Samp1Line1,2022325185137,-0.08591365,0.02798366,-0.4206744,-0.03716835,-0.1855845,-0.38145766,-0.1892984,-0.4605428,-1.0772266
SMAP_L4_C_mdl_20150614T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015165,Lat-2.8567Lon-54.9589Samp1Line1,2022325185142,-0.5836434,-0.3085216,-0.45253748,-0.40736213,-0.43519348,-0.33223584,-0.49789163,-0.6376156,-0.958069
SMAP_L4_C_mdl_20150615T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015166,Lat-2.8567Lon-54.9589Samp1Line1,2022325185146,-1.5237768,-1.1832846,-1.4207083,-1.2280353,-1.3015478,-1.1966078,-1.3032476,-1.5010859,-1.8900912
SMAP_L4_C_mdl_20150616T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015167,Lat-2.8567Lon-54.9589Samp1Line1,2022325185150,-1.14329,-0.8638247,-1.0024104,-0.9482376,-1.0447901,-0.8924348,-1.0846205,-1.2972423,-1.6073228
SMAP_L4_C_mdl_20150617T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015168,Lat-2.8567Lon-54.9589Samp1Line1,2022325185155,-1.4199052,-1.0864866,-1.2137145,-1.0895622,-1.1522791,-0.9754025,-1.1443123,-1.3201221,-1.6222242
SMAP_L4_C_mdl_20150618T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015169,Lat-2.8567Lon-54.9589Samp1Line1,2022325185200,-0.7726967,-0.558978,-0.8911076,-0.59125435,-0.67740715,-0.68506587,-0.63296753,-0.6618422,-0.64280033
SMAP_L4_C_mdl_20150619T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015170,Lat-2.8567Lon-54.9589Samp1Line1,2022325185205,-0.37387,-0.1956743,-0.4996196,-0.29142633,-0.3754807,-0.40821877,-0.3890501,-0.42590186,-0.44236213
SMAP_L4_C_mdl_20150620T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015171,Lat-2.8567Lon-54.9589Samp1Line1,2022325185210,-1.1914237,-0.9703385,-1.2979037,-1.0393827,-1.1647584,-1.1195374,-1.1271193,-1.1777445,-1.0692269
SMAP_L4_C_mdl_20150621T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015172,Lat-2.8567Lon-54.9589Samp1Line1,2022325185215,0.004645728,0.25045705,0.07659616,0.110934876,0.13225505,0.14515813,0.096327364,0.14650905,0.1424739
SMAP_L4_C_mdl_20150622T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015173,Lat-2.8567Lon-54.9589Samp1Line1,2022325185220,-1.0207137,-0.806824,-1.1049136,-0.8752788,-0.9870061,-0.93963116,-0.964494,-1.0100647,-0.9160685
SMAP_L4_C_mdl_20150623T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015174,Lat-2.8567Lon-54.9589Samp1Line1,2022325185225,-0.028163377,0.16796255,-0.051638167,-0.15207614,-0.20651904,-0.21174383,-0.42860883,-0.46495348,-0.45944327
SMAP_L4_C_mdl_20150624T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015175,Lat-2.8567Lon-54.9589Samp1Line1,2022325185230,-1.2764041,-1.057687,-1.493473,-1.1027929,-1.237107,-1.2840242,-1.178611,-1.2411174,-1.2196083
SMAP_L4_C_mdl_20150625T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015176,Lat-2.8567Lon-54.9589Samp1Line1,2022325185235,-1.3039609,-1.0796226,-1.4452507,-1.1298612,-1.2657627,-1.2518831,-1.2159488,-1.2792583,-1.1994039
SMAP_L4_C_mdl_20150626T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015177,Lat-2.8567Lon-54.9589Samp1Line1,2022325185239,-1.4283009,-1.1257291,-1.4654624,-1.1381592,-1.1617513,-1.3583924,-1.2437797,-1.2311409,-1.6060519
SMAP_L4_C_mdl_20150627T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015178,Lat-2.8567Lon-54.9589Samp1Line1,2022325185244,-0.5737597,-0.3222749,-0.6531288,-0.3902115,-0.37748408,-0.60543305,-0.48054144,-0.4511839,-0.84494114
SMAP_L4_C_mdl_20150628T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015179,Lat-2.8567Lon-54.9589Samp1Line1,2022325185248,-1.4052355,-1.1180731,-1.463836,-1.1132725,-1.1514262,-1.3443933,-1.1963371,-1.2065905,-1.5764098
